Algorithm,Seed,HV,GD,IGD,Spacing,NonDomSolutions,TotalSolutions,ParetoContribution,TimeMs,HV_fixed,ScoredSeeds
SA_Energy_Dominance,201,0.441501,0.056368,0.315302,0.152217,7,7,4,1830,0.543960,
SA_Energy_Dominance,202,0.425861,0.116169,0.303387,0.074240,9,9,0,1863,0.535120,
SA_Energy_Dominance,203,0.397281,0.103862,0.289290,0.119130,15,15,1,1905,0.517103,
SA_Energy_Dominance,204,0.434611,0.042828,0.313403,0.169617,8,8,0,1841,0.538804,
SA_Energy_Dominance,205,0.400181,0.084314,0.325971,0.085116,7,7,0,1835,0.511219,
SA_Energy_Dominance,206,0.418303,0.053627,0.318537,0.123182,9,9,0,1837,0.524802,
SA_Energy_Dominance,207,0.429322,0.105018,0.296954,0.101205,13,13,1,1866,0.539916,
SA_Energy_Dominance,208,0.435050,0.046327,0.312416,0.177496,8,8,0,1846,0.539068,
SA_Energy_Dominance,209,0.436226,0.124744,0.302245,0.055622,11,11,2,1857,0.542156,
SA_Energy_Dominance,MEAN,0.418508,0.086533,0.309223,0.120491,9,9,8,1851,0.528030,10
SA_Energy_Dominance,STDDEV,0.022389,0.032524,0.010453,0.039187,,,,,0.016987,
NSGA-II,200,0.474204,0.085467,0.219568,0.006576,49,49,0,6269,0.542201,
NSGA-II,201,0.475488,0.070887,0.232153,0.013017,51,51,0,6378,0.537452,
NSGA-II,202,0.469171,0.084975,0.233479,0.017192,40,40,0,6189,0.529251,
NSGA-II,203,0.488991,0.085040,0.202751,0.017633,50,50,0,6239,0.549440,
NSGA-II,204,0.475784,0.097414,0.207045,0.009027,36,36,0,7272,0.543364,
NSGA-II,205,0.468782,0.069856,0.243934,0.014633,43,43,0,6171,0.531048,
NSGA-II,206,0.466400,0.078080,0.243391,0.014765,45,45,0,6152,0.529688,
NSGA-II,207,0.486589,0.079505,0.200787,0.021447,41,41,0,6150,0.544889,
NSGA-II,208,0.468378,0.092226,0.233204,0.015132,48,48,0,6191,0.532106,
NSGA-II,209,0.457302,0.070008,0.256770,0.009659,38,38,0,6162,0.522075,
NSGA-II,MEAN,0.473109,0.081346,0.227308,0.013908,44,44,0,6317,0.536152,10
NSGA-II,STDDEV,0.008941,0.008969,0.018101,0.004251,,,,,0.008205,
SPEA-II,200,0.424585,0.053030,0.308643,0.025603,30,30,1,6815,0.502916,
SPEA-II,201,0.419896,0.087200,0.303268,0.007623,33,33,0,6726,0.501226,
SPEA-II,202,0.466078,0.085627,0.231985,0.021350,36,36,0,6910,0.538690,
SPEA-II,203,0.392900,0.064314,0.318651,0.005761,35,35,0,6825,0.475103,
SPEA-II,204,0.363450,0.072240,0.348773,0.006055,27,27,0,6767,0.447490,
SPEA-II,205,0.434720,0.068974,0.284613,0.009925,31,31,0,6792,0.502893,
SPEA-II,206,0.420653,0.068043,0.304342,0.006881,33,33,0,6815,0.491898,
SPEA-II,207,0.429992,0.082126,0.266765,0.008313,44,44,0,6844,0.510860,
SPEA-II,208,0.447065,0.052842,0.273738,0.009835,36,36,0,6803,0.523104,
SPEA-II,209,0.395811,0.055549,0.320653,0.030848,30,30,0,6806,0.472267,
SPEA-II,MEAN,0.419515,0.068994,0.296143,0.013220,34,34,1,6810,0.496645,10
SPEA-II,STDDEV,0.027765,0.012290,0.031250,0.008689,,,,,0.025033,
AMOSA,200,0.271200,0.065892,0.380075,0.011902,11,11,0,4705,0.408632,
AMOSA,201,0.259189,0.052337,0.388075,0.011188,11,11,0,4686,0.412476,
AMOSA,202,0.282180,0.092174,0.359818,0.011941,14,14,0,4727,0.417908,
AMOSA,203,0.277962,0.074257,0.370378,0.008389,15,15,0,4708,0.412036,
AMOSA,204,0.233409,0.060500,0.409009,0.051862,8,8,0,4715,0.382634,
AMOSA,205,0.299957,0.086520,0.328966,0.038018,12,12,0,4770,0.445212,
AMOSA,206,0.239024,0.079995,0.412176,0.016311,9,9,0,4709,0.376483,
AMOSA,207,0.247989,0.074878,0.406793,0.012534,12,12,0,4689,0.382474,
AMOSA,208,0.284822,0.078074,0.364563,0.018094,9,9,0,4692,0.433695,
AMOSA,209,0.322476,0.100995,0.360780,0.034857,11,11,0,4708,0.388920,
AMOSA,MEAN,0.271821,0.076562,0.378063,0.021510,11,11,0,4710,0.406047,10
AMOSA,STDDEV,0.026364,0.013859,0.025168,0.013978,,,,,0.021896,
Universal_Pareto,ALL,0.653352,0.000000,0.000000,0.000000,59,59,59,0,0.753903,
