Scenario,ScenarioName,Algorithm,Seed,WaitingTime,Energy,PeakPowerWatts
1,Balanced,GA_WaitingTime_Dominance,206,2.082000,0.063557525,19158.394
1,Balanced,GA_WaitingTime_Dominance,206,2.054000,0.063870701,19158.394
1,Balanced,GA_WaitingTime_Dominance,206,2.050000,0.064034768,19093.847
1,Balanced,GA_WaitingTime_Dominance,206,2.046000,0.064042316,19229.304
1,Balanced,GA_WaitingTime_Dominance,207,3.168000,0.063133772,17128.871
1,Balanced,GA_WaitingTime_Dominance,207,3.068000,0.063177377,17398.666
1,Balanced,GA_WaitingTime_Dominance,207,3.044000,0.063184013,17700.702
1,Balanced,GA_WaitingTime_Dominance,207,2.968000,0.063290366,17227.808
1,Balanced,GA_WaitingTime_Dominance,207,2.180000,0.063352932,19650.091
1,Balanced,GA_WaitingTime_Dominance,207,2.204000,0.063340766,19560.713
1,Balanced,GA_WaitingTime_Dominance,207,2.768000,0.063312611,19388.882
1,Balanced,GA_WaitingTime_Dominance,207,2.100000,0.063399203,19781.105
1,Balanced,GA_WaitingTime_Dominance,207,2.074000,0.063428958,19412.157
1,Balanced,GA_WaitingTime_Dominance,207,2.060000,0.063529991,19153.100
1,Balanced,GA_WaitingTime_Dominance,207,2.042000,0.063837461,19352.237
1,Balanced,GA_WaitingTime_Dominance,207,2.040000,0.063911977,18995.841
1,Balanced,GA_WaitingTime_Dominance,207,2.046000,0.063721464,19296.012
1,Balanced,GA_WaitingTime_Dominance,207,2.048000,0.063710912,19228.238
1,Balanced,GA_WaitingTime_Dominance,208,2.118000,0.063071074,19478.258
1,Balanced,GA_WaitingTime_Dominance,208,2.124000,0.062974361,19208.557
1,Balanced,GA_WaitingTime_Dominance,208,2.108000,0.063113970,19035.271
1,Balanced,GA_WaitingTime_Dominance,208,2.098000,0.063266765,19343.003
1,Balanced,GA_WaitingTime_Dominance,208,2.104000,0.063249874,19453.973
1,Balanced,GA_WaitingTime_Dominance,208,2.094000,0.063270592,19286.889
1,Balanced,GA_WaitingTime_Dominance,209,2.092000,0.063356166,19286.649
1,Balanced,GA_WaitingTime_Dominance,209,2.110000,0.062951770,18865.740
1,Balanced,GA_WaitingTime_Dominance,209,2.108000,0.063035157,18874.241
1,Balanced,GA_WaitingTime_Dominance,209,2.090000,0.063482998,19338.821
1,Balanced,GA_WaitingTime_Dominance,209,2.094000,0.063275168,19338.821
1,Balanced,GA_WaitingTime_Dominance,209,2.088000,0.063498918,19284.068
1,Balanced,GA_WaitingTime_Dominance,209,2.096000,0.063215901,19287.300
1,Balanced,GA_WaitingTime_Dominance,209,2.082000,0.063527468,19276.045
1,Balanced,GA_WaitingTime_Dominance,209,2.086000,0.063506415,19304.612
1,Balanced,GA_Energy_Dominance,200,4.386000,0.062842772,17638.330
1,Balanced,GA_Energy_Dominance,200,4.782000,0.061440914,17240.376
1,Balanced,GA_Energy_Dominance,200,4.390000,0.062290820,17577.897
1,Balanced,GA_Energy_Dominance,200,6.110000,0.061222483,16392.216
1,Balanced,GA_Energy_Dominance,200,5.950000,0.061288552,17610.840
1,Balanced,GA_Energy_Dominance,200,5.352000,0.061391668,17351.416
1,Balanced,GA_Energy_Dominance,200,6.138000,0.060896814,17479.299
1,Balanced,GA_Energy_Dominance,200,6.184000,0.059738206,17915.503
1,Balanced,GA_Energy_Dominance,200,6.450000,0.059498629,17342.487
1,Balanced,GA_Energy_Dominance,200,6.682000,0.058814128,16082.035
1,Balanced,GA_Energy_Dominance,200,7.228000,0.058232860,17219.479
1,Balanced,GA_Energy_Dominance,200,8.272000,0.057701308,16786.239
1,Balanced,GA_Energy_Dominance,200,7.010000,0.058800798,17311.613
1,Balanced,GA_Energy_Dominance,200,8.018000,0.058055927,17047.633
1,Balanced,GA_Energy_Dominance,200,7.958000,0.058199388,17747.962
1,Balanced,GA_Energy_Dominance,200,9.016000,0.057055678,16212.696
1,Balanced,GA_Energy_Dominance,200,8.384000,0.057215746,16592.896
1,Balanced,GA_Energy_Dominance,200,9.466000,0.056744460,16228.011
1,Balanced,GA_Energy_Dominance,200,9.638000,0.056315698,16080.223
1,Balanced,GA_Energy_Dominance,200,9.728000,0.055985485,17204.979
1,Balanced,GA_Energy_Dominance,200,10.378000,0.055542385,16448.259
1,Balanced,GA_Energy_Dominance,200,10.002000,0.055725109,16814.404
1,Balanced,GA_Energy_Dominance,200,10.554000,0.055239872,16433.992
1,Balanced,GA_Energy_Dominance,200,11.304000,0.054719401,16904.636
1,Balanced,GA_Energy_Dominance,200,10.418000,0.055339765,15268.761
1,Balanced,GA_Energy_Dominance,200,10.598000,0.054806208,15781.232
1,Balanced,GA_Energy_Dominance,200,11.388000,0.054669908,16014.567
1,Balanced,GA_Energy_Dominance,200,12.056000,0.054375798,15667.030
1,Balanced,GA_Energy_Dominance,200,11.474000,0.054453522,16172.872
1,Balanced,GA_Energy_Dominance,200,12.144000,0.054039047,16385.120
1,Balanced,GA_Energy_Dominance,200,12.210000,0.053786947,15872.662
1,Balanced,GA_Energy_Dominance,200,12.972000,0.053212645,15548.934
1,Balanced,GA_Energy_Dominance,200,12.446000,0.053405769,15254.868
1,Balanced,GA_Energy_Dominance,200,13.252000,0.053050944,15652.950
1,Balanced,GA_Energy_Dominance,200,13.022000,0.053080833,15735.430
1,Balanced,GA_Energy_Dominance,200,13.382000,0.052982566,15506.403
1,Balanced,GA_Energy_Dominance,200,13.490000,0.052854168,15943.930
1,Balanced,GA_Energy_Dominance,200,13.646000,0.052705650,15902.019
1,Balanced,GA_Energy_Dominance,200,13.884000,0.052257981,16134.317
1,Balanced,GA_Energy_Dominance,200,13.688000,0.052417171,15695.096
1,Balanced,GA_Energy_Dominance,200,14.020000,0.051997886,15949.953
1,Balanced,GA_Energy_Dominance,200,14.258000,0.051839349,15789.991
1,Balanced,GA_Energy_Dominance,200,14.740000,0.051509033,14507.185
1,Balanced,GA_Energy_Dominance,200,15.444000,0.051491947,14994.530
1,Balanced,GA_Energy_Dominance,200,15.654000,0.051239237,14744.409
1,Balanced,GA_Energy_Dominance,200,15.740000,0.051109234,14187.745
1,Balanced,GA_Energy_Dominance,200,16.066000,0.050953241,14780.694
1,Balanced,GA_Energy_Dominance,200,15.904000,0.051011638,13909.637
1,Balanced,GA_Energy_Dominance,200,16.248000,0.050760965,13790.406
1,Balanced,GA_Energy_Dominance,200,16.750000,0.050588350,14193.510
1,Balanced,GA_Energy_Dominance,200,16.964000,0.050414461,13981.481
1,Balanced,GA_Energy_Dominance,200,17.138000,0.050371328,13654.833
1,Balanced,GA_Energy_Dominance,200,17.350000,0.050220915,13998.677
1,Balanced,GA_Energy_Dominance,200,17.506000,0.050207245,13748.478
1,Balanced,GA_Energy_Dominance,200,17.820000,0.050068025,13602.913
1,Balanced,GA_Energy_Dominance,200,18.104000,0.050019096,13548.091
1,Balanced,GA_Energy_Dominance,200,18.552000,0.049947543,13186.332
1,Balanced,GA_Energy_Dominance,200,18.336000,0.049969307,13744.318
1,Balanced,GA_Energy_Dominance,200,19.362000,0.049805152,13716.083
1,Balanced,GA_Energy_Dominance,200,18.970000,0.049857626,13789.071
1,Balanced,GA_Energy_Dominance,200,19.574000,0.049609815,13172.038
1,Balanced,GA_Energy_Dominance,200,19.982000,0.049432836,12735.697
1,Balanced,GA_Energy_Dominance,200,19.798000,0.049527308,13221.405
1,Balanced,GA_Energy_Dominance,200,20.736000,0.049300148,12510.603
1,Balanced,GA_Energy_Dominance,200,20.414000,0.049423930,12864.553
1,Balanced,GA_Energy_Dominance,200,20.988000,0.049205406,12887.553
1,Balanced,GA_Energy_Dominance,200,21.094000,0.049038006,12686.363
1,Balanced,GA_Energy_Dominance,200,21.282000,0.048961740,12835.917
1,Balanced,GA_Energy_Dominance,200,21.518000,0.048946775,12776.938
1,Balanced,GA_Energy_Dominance,200,21.846000,0.048757365,12887.066
1,Balanced,GA_Energy_Dominance,200,22.760000,0.048624797,12915.784
1,Balanced,GA_Energy_Dominance,200,22.968000,0.048607091,12934.555
1,Balanced,GA_Energy_Dominance,200,23.544000,0.048484041,12375.438
1,Balanced,GA_Energy_Dominance,200,23.806000,0.048405512,12296.887
1,Balanced,GA_Energy_Dominance,200,24.094000,0.048003504,11815.885
1,Balanced,GA_Energy_Dominance,200,24.948000,0.047955407,11779.717
1,Balanced,GA_Energy_Dominance,200,25.220000,0.047881883,11579.291
1,Balanced,GA_Energy_Dominance,200,25.524000,0.047847846,11637.840
1,Balanced,GA_Energy_Dominance,200,26.720000,0.047749904,11467.533
1,Balanced,GA_Energy_Dominance,200,25.834000,0.047803082,11409.923
1,Balanced,GA_Energy_Dominance,200,26.094000,0.047785936,11465.755
1,Balanced,GA_Energy_Dominance,201,4.878000,0.062292608,18477.787
1,Balanced,GA_Energy_Dominance,201,4.740000,0.063189109,17702.394
1,Balanced,GA_Energy_Dominance,201,4.752000,0.062502423,17931.597
1,Balanced,GA_Energy_Dominance,201,4.246000,0.063537800,17564.554
1,Balanced,GA_Energy_Dominance,201,5.136000,0.061168381,16747.396
1,Balanced,GA_Energy_Dominance,201,6.096000,0.060916368,16951.663
1,Balanced,GA_Energy_Dominance,201,5.818000,0.061045100,18034.803
1,Balanced,GA_Energy_Dominance,201,6.724000,0.060770062,18331.601
1,Balanced,GA_Energy_Dominance,201,6.492000,0.060804529,17914.944
1,Balanced,GA_Energy_Dominance,201,7.188000,0.059753125,17769.671
1,Balanced,GA_Energy_Dominance,201,6.984000,0.060089052,17373.171
1,Balanced,GA_Energy_Dominance,201,7.484000,0.059381786,16359.870
1,Balanced,GA_Energy_Dominance,201,7.578000,0.058434818,16895.005
1,Balanced,GA_Energy_Dominance,201,8.136000,0.058417481,17098.704
1,Balanced,GA_Energy_Dominance,201,8.468000,0.057648059,17408.865
1,Balanced,GA_Energy_Dominance,201,8.724000,0.057275642,17832.796
1,Balanced,GA_Energy_Dominance,201,8.284000,0.057994231,16970.635
1,Balanced,GA_Energy_Dominance,201,8.608000,0.057292789,16368.278
1,Balanced,GA_Energy_Dominance,201,9.384000,0.056436802,17276.742
1,Balanced,GA_Energy_Dominance,201,10.398000,0.056005431,16840.707
1,Balanced,GA_Energy_Dominance,201,10.376000,0.056112423,16577.269
1,Balanced,GA_Energy_Dominance,201,10.598000,0.055778886,16138.702
1,Balanced,GA_Energy_Dominance,201,11.164000,0.054821335,16783.105
1,Balanced,GA_Energy_Dominance,201,10.688000,0.054891798,17133.826
1,Balanced,GA_Energy_Dominance,201,11.822000,0.054542093,16741.516
1,Balanced,GA_Energy_Dominance,201,10.914000,0.054839897,16459.102
1,Balanced,GA_Energy_Dominance,201,11.708000,0.054632220,16015.778
1,Balanced,GA_Energy_Dominance,201,11.888000,0.054231552,16295.355
1,Balanced,GA_Energy_Dominance,201,12.596000,0.053759956,16264.743
1,Balanced,GA_Energy_Dominance,201,12.042000,0.053942831,16268.180
1,Balanced,GA_Energy_Dominance,201,12.184000,0.053901561,17036.694
1,Balanced,GA_Energy_Dominance,201,12.742000,0.053545312,16124.075
1,Balanced,GA_Energy_Dominance,201,13.088000,0.053297971,16666.411
1,Balanced,GA_Energy_Dominance,201,12.890000,0.053490042,16182.141
1,Balanced,GA_Energy_Dominance,201,13.264000,0.053229190,16861.359
1,Balanced,GA_Energy_Dominance,201,13.448000,0.053080526,17058.718
1,Balanced,GA_Energy_Dominance,201,13.536000,0.052832438,16354.103
1,Balanced,GA_Energy_Dominance,201,13.698000,0.052786628,16158.829
1,Balanced,GA_Energy_Dominance,201,13.734000,0.052639976,15489.659
1,Balanced,GA_Energy_Dominance,201,14.308000,0.052335681,16268.229
1,Balanced,GA_Energy_Dominance,201,13.878000,0.052461913,15816.202
1,Balanced,GA_Energy_Dominance,201,14.174000,0.052407977,15598.251
1,Balanced,GA_Energy_Dominance,201,14.714000,0.051959192,16376.750
1,Balanced,GA_Energy_Dominance,201,14.472000,0.052122828,16124.174
1,Balanced,GA_Energy_Dominance,201,14.722000,0.051697794,15979.550
1,Balanced,GA_Energy_Dominance,201,14.850000,0.051629565,15910.851
1,Balanced,GA_Energy_Dominance,201,15.044000,0.051629040,15704.795
1,Balanced,GA_Energy_Dominance,201,15.190000,0.051479357,15428.485
1,Balanced,GA_Energy_Dominance,201,15.426000,0.051465711,15521.644
1,Balanced,GA_Energy_Dominance,201,16.150000,0.051228214,15483.974
1,Balanced,GA_Energy_Dominance,201,15.576000,0.051330894,15764.058
1,Balanced,GA_Energy_Dominance,201,16.322000,0.051158251,14999.634
1,Balanced,GA_Energy_Dominance,201,15.814000,0.051278736,15339.317
1,Balanced,GA_Energy_Dominance,201,16.642000,0.050965176,14205.177
1,Balanced,GA_Energy_Dominance,201,17.018000,0.050872725,14306.228
1,Balanced,GA_Energy_Dominance,201,17.356000,0.050718578,14226.957
1,Balanced,GA_Energy_Dominance,201,17.570000,0.050640106,14046.823
1,Balanced,GA_Energy_Dominance,201,17.658000,0.050487531,14126.235
1,Balanced,GA_Energy_Dominance,201,17.870000,0.050418822,14077.305
1,Balanced,GA_Energy_Dominance,201,18.092000,0.050287570,14373.197
1,Balanced,GA_Energy_Dominance,201,18.288000,0.050150937,14125.638
1,Balanced,GA_Energy_Dominance,201,18.618000,0.049995502,14061.399
1,Balanced,GA_Energy_Dominance,201,18.784000,0.049662421,13138.819
1,Balanced,GA_Energy_Dominance,201,19.248000,0.049312387,12649.347
1,Balanced,GA_Energy_Dominance,201,19.098000,0.049593560,12577.573
1,Balanced,GA_Energy_Dominance,201,19.832000,0.049184750,12439.453
1,Balanced,GA_Energy_Dominance,201,19.488000,0.049248661,12353.002
1,Balanced,GA_Energy_Dominance,201,20.490000,0.049089396,12242.721
1,Balanced,GA_Energy_Dominance,201,20.094000,0.049145333,12490.856
1,Balanced,GA_Energy_Dominance,201,20.836000,0.048954633,12497.394
1,Balanced,GA_Energy_Dominance,201,21.020000,0.048855565,12368.823
1,Balanced,GA_Energy_Dominance,201,22.246000,0.048677165,12023.541
1,Balanced,GA_Energy_Dominance,201,21.488000,0.048746344,12230.449
1,Balanced,GA_Energy_Dominance,201,21.820000,0.048701256,12089.772
1,Balanced,GA_Energy_Dominance,201,22.558000,0.048639306,12311.294
1,Balanced,GA_Energy_Dominance,201,22.932000,0.048586113,12551.937
1,Balanced,GA_Energy_Dominance,201,24.290000,0.048165473,11953.869
1,Balanced,GA_Energy_Dominance,201,23.390000,0.048185052,11849.273
1,Balanced,GA_Energy_Dominance,201,24.866000,0.048035975,11798.173
1,Balanced,GA_Energy_Dominance,201,24.530000,0.048141185,12075.434
1,Balanced,GA_Energy_Dominance,201,25.432000,0.047877314,12028.834
1,Balanced,GA_Energy_Dominance,201,26.312000,0.047678152,12133.259
1,Balanced,GA_Energy_Dominance,201,25.974000,0.047709253,12125.163
1,Balanced,GA_Energy_Dominance,201,26.674000,0.047668823,11610.800
1,Balanced,GA_Energy_Dominance,202,5.320000,0.061557678,16515.420
1,Balanced,GA_Energy_Dominance,202,5.228000,0.061720981,17699.351
1,Balanced,GA_Energy_Dominance,202,5.272000,0.061693439,16411.750
1,Balanced,GA_Energy_Dominance,202,5.106000,0.061758431,18431.202
1,Balanced,GA_Energy_Dominance,202,4.904000,0.061823038,17612.473
1,Balanced,GA_Energy_Dominance,202,4.872000,0.062098786,16995.217
1,Balanced,GA_Energy_Dominance,202,4.372000,0.062435971,17937.738
1,Balanced,GA_Energy_Dominance,202,5.290000,0.061626691,16520.829
1,Balanced,GA_Energy_Dominance,202,5.496000,0.061071193,18454.074
1,Balanced,GA_Energy_Dominance,202,6.740000,0.060407669,17739.584
1,Balanced,GA_Energy_Dominance,202,6.128000,0.060501721,17826.541
1,Balanced,GA_Energy_Dominance,202,6.010000,0.060929712,17688.609
1,Balanced,GA_Energy_Dominance,202,6.766000,0.059836011,17991.667
1,Balanced,GA_Energy_Dominance,202,6.916000,0.059433196,17511.905
1,Balanced,GA_Energy_Dominance,202,7.032000,0.059330860,17397.934
1,Balanced,GA_Energy_Dominance,202,7.134000,0.058701532,16244.249
1,Balanced,GA_Energy_Dominance,202,7.566000,0.058601898,17247.839
1,Balanced,GA_Energy_Dominance,202,7.974000,0.058519647,17931.045
1,Balanced,GA_Energy_Dominance,202,8.064000,0.057734351,17033.342
1,Balanced,GA_Energy_Dominance,202,8.310000,0.056969724,17599.349
1,Balanced,GA_Energy_Dominance,202,8.272000,0.057127745,17361.917
1,Balanced,GA_Energy_Dominance,202,9.182000,0.056607956,16591.541
1,Balanced,GA_Energy_Dominance,202,9.522000,0.055787012,16229.814
1,Balanced,GA_Energy_Dominance,202,10.294000,0.055499134,15977.702
1,Balanced,GA_Energy_Dominance,202,10.456000,0.055446689,15146.096
1,Balanced,GA_Energy_Dominance,202,10.510000,0.055245487,15774.156
1,Balanced,GA_Energy_Dominance,202,10.962000,0.055190864,15520.435
1,Balanced,GA_Energy_Dominance,202,11.414000,0.054793440,14836.603
1,Balanced,GA_Energy_Dominance,202,11.128000,0.054999339,15778.940
1,Balanced,GA_Energy_Dominance,202,11.248000,0.054841664,15608.844
1,Balanced,GA_Energy_Dominance,202,11.534000,0.054747884,14684.757
1,Balanced,GA_Energy_Dominance,202,11.574000,0.054292877,15216.704
1,Balanced,GA_Energy_Dominance,202,11.614000,0.054200974,15445.957
1,Balanced,GA_Energy_Dominance,202,11.656000,0.053831610,14464.724
1,Balanced,GA_Energy_Dominance,202,11.710000,0.053614086,15203.500
1,Balanced,GA_Energy_Dominance,202,11.970000,0.053542848,14810.799
1,Balanced,GA_Energy_Dominance,202,12.014000,0.053440970,14289.095
1,Balanced,GA_Energy_Dominance,202,12.156000,0.053348579,13973.548
1,Balanced,GA_Energy_Dominance,202,12.348000,0.053323645,14931.130
1,Balanced,GA_Energy_Dominance,202,12.486000,0.052975679,14856.306
1,Balanced,GA_Energy_Dominance,202,12.364000,0.053099801,14102.946
1,Balanced,GA_Energy_Dominance,202,12.920000,0.052742227,13942.605
1,Balanced,GA_Energy_Dominance,202,12.790000,0.052864219,13697.871
1,Balanced,GA_Energy_Dominance,202,13.054000,0.052581020,13373.690
1,Balanced,GA_Energy_Dominance,202,13.146000,0.052338674,13617.653
1,Balanced,GA_Energy_Dominance,202,13.400000,0.052244550,13211.973
1,Balanced,GA_Energy_Dominance,202,13.518000,0.052240628,13445.555
1,Balanced,GA_Energy_Dominance,202,13.678000,0.052094875,13383.643
1,Balanced,GA_Energy_Dominance,202,13.674000,0.052236961,13603.391
1,Balanced,GA_Energy_Dominance,202,13.970000,0.051995215,13661.050
1,Balanced,GA_Energy_Dominance,202,13.828000,0.052010887,13671.972
1,Balanced,GA_Energy_Dominance,202,14.082000,0.051837602,13577.098
1,Balanced,GA_Energy_Dominance,202,14.564000,0.051588858,12582.512
1,Balanced,GA_Energy_Dominance,202,14.294000,0.051632884,13067.024
1,Balanced,GA_Energy_Dominance,202,14.806000,0.051491962,13080.339
1,Balanced,GA_Energy_Dominance,202,14.998000,0.051401851,13153.282
1,Balanced,GA_Energy_Dominance,202,15.114000,0.051286114,13300.483
1,Balanced,GA_Energy_Dominance,202,15.300000,0.051229059,13060.396
1,Balanced,GA_Energy_Dominance,202,15.962000,0.050965725,13148.941
1,Balanced,GA_Energy_Dominance,202,15.668000,0.051133220,12471.577
1,Balanced,GA_Energy_Dominance,202,16.112000,0.050915206,12942.156
1,Balanced,GA_Energy_Dominance,202,15.786000,0.051013506,13173.905
1,Balanced,GA_Energy_Dominance,202,16.288000,0.050908727,13113.520
1,Balanced,GA_Energy_Dominance,202,16.466000,0.050893021,12714.166
1,Balanced,GA_Energy_Dominance,202,16.642000,0.050727694,12480.652
1,Balanced,GA_Energy_Dominance,202,17.114000,0.050582827,12458.475
1,Balanced,GA_Energy_Dominance,202,17.438000,0.050565252,12666.526
1,Balanced,GA_Energy_Dominance,202,17.076000,0.050721898,12838.621
1,Balanced,GA_Energy_Dominance,202,17.812000,0.050464846,12371.849
1,Balanced,GA_Energy_Dominance,202,18.074000,0.050400517,12072.975
1,Balanced,GA_Energy_Dominance,202,18.150000,0.050204917,12286.015
1,Balanced,GA_Energy_Dominance,202,18.410000,0.050192958,12435.010
1,Balanced,GA_Energy_Dominance,202,18.454000,0.049816030,12789.955
1,Balanced,GA_Energy_Dominance,202,19.106000,0.049716752,12633.757
1,Balanced,GA_Energy_Dominance,202,18.804000,0.049718610,12898.331
1,Balanced,GA_Energy_Dominance,202,19.252000,0.049505292,12253.803
1,Balanced,GA_Energy_Dominance,202,19.540000,0.049456491,12228.987
1,Balanced,GA_Energy_Dominance,202,19.964000,0.049437440,12283.837
1,Balanced,GA_Energy_Dominance,202,20.356000,0.049378993,12548.902
1,Balanced,GA_Energy_Dominance,202,20.644000,0.049321260,12342.184
1,Balanced,GA_Energy_Dominance,202,21.028000,0.049299150,12436.698
1,Balanced,GA_Energy_Dominance,202,20.840000,0.049317513,12424.714
1,Balanced,GA_Energy_Dominance,202,21.216000,0.049293700,12302.514
1,Balanced,GA_Energy_Dominance,202,21.452000,0.049086233,12046.021
1,Balanced,GA_Energy_Dominance,202,21.664000,0.048958989,12342.281
1,Balanced,GA_Energy_Dominance,202,22.266000,0.048853866,11835.972
1,Balanced,GA_Energy_Dominance,202,22.568000,0.048782294,11834.183
1,Balanced,GA_Energy_Dominance,202,22.766000,0.048715472,11736.098
1,Balanced,GA_Energy_Dominance,202,23.070000,0.048633189,11753.270
1,Balanced,GA_Energy_Dominance,202,23.582000,0.048578448,12164.491
1,Balanced,GA_Energy_Dominance,202,23.324000,0.048629516,11939.929
1,Balanced,GA_Energy_Dominance,203,5.320000,0.061557678,16515.420
1,Balanced,GA_Energy_Dominance,203,5.064000,0.062082278,17084.477
1,Balanced,GA_Energy_Dominance,203,4.606000,0.062295035,16874.979
1,Balanced,GA_Energy_Dominance,203,5.642000,0.061361218,17916.058
1,Balanced,GA_Energy_Dominance,203,6.812000,0.060799198,17286.013
1,Balanced,GA_Energy_Dominance,203,6.854000,0.060701228,17336.915
1,Balanced,GA_Energy_Dominance,203,6.364000,0.060879961,18038.620
1,Balanced,GA_Energy_Dominance,203,7.338000,0.059262986,16665.880
1,Balanced,GA_Energy_Dominance,203,8.474000,0.058671710,16712.283
1,Balanced,GA_Energy_Dominance,203,8.110000,0.058752565,16814.509
1,Balanced,GA_Energy_Dominance,203,6.946000,0.059369118,16120.194
1,Balanced,GA_Energy_Dominance,203,7.784000,0.058990471,17241.288
1,Balanced,GA_Energy_Dominance,203,7.722000,0.059085942,16378.683
